date,hospital_branch,weekday,total_beds,icu_beds,occupied_beds,occupied_icu_beds,available_beds,admissions,discharges,emergency_cases,staff_available
12/31/2018,Metro Hospital,Saturday,280,62,271,50,9,51,54,17,115
1/1/2019,Metro Hospital,Sunday,280,62,248,53,32,20,43,29,119
1/2/2019,Metro Hospital,Monday,280,62,239,52,41,28,37,26,60
1/3/2019,Metro Hospital,Tuesday,280,62,212,50,68,24,51,18,53
1/4/2019,Metro Hospital,Wednesday,280,62,196,48,84,20,36,10,97
1/5/2019,Metro Hospital,Thursday,280,62,178,49,102,27,45,24,102
1/6/2019,Metro Hospital,Friday,280,62,193,51,87,33,18,12,92
1/7/2019,Metro Hospital,Saturday,280,62,213,50,67,52,32,12,101
1/8/2019,Metro Hospital,Sunday,280,62,203,51,77,43,53,33,116
1/9/2019,Metro Hospital,Monday,280,62,184,49,96,24,43,34,86
1/10/2019,Metro Hospital,Tuesday,280,62,200,50,80,40,24,34,108
1/11/2019,Metro Hospital,Wednesday,280,62,198,55,82,36,38,21,55
1/12/2019,Metro Hospital,Thursday,280,62,199,58,81,23,22,20,64
1/13/2019,Metro Hospital,Friday,280,62,241,57,39,57,15,34,82
1/14/2019,Metro Hospital,Saturday,280,62,272,59,8,48,17,10,62
1/15/2019,Metro Hospital,Sunday,280,62,280,59,0,53,21,25,97
1/16/2019,Metro Hospital,Monday,280,62,280,62,0,34,30,14,104
1/17/2019,Metro Hospital,Tuesday,280,62,274,62,6,26,32,23,69
1/18/2019,Metro Hospital,Wednesday,280,62,280,59,0,54,25,18,75
1/19/2019,Metro Hospital,Thursday,280,62,280,60,0,39,15,14,96
1/20/2019,Metro Hospital,Friday,280,62,262,59,18,20,38,18,59
1/21/2019,Metro Hospital,Saturday,280,62,269,60,11,58,51,17,54
1/22/2019,Metro Hospital,Sunday,280,62,255,62,25,23,37,32,84
1/23/2019,Metro Hospital,Monday,280,62,271,62,9,34,18,30,72
1/24/2019,Metro Hospital,Tuesday,280,62,280,62,0,49,38,19,115
1/25/2019,Metro Hospital,Wednesday,280,62,280,62,0,59,17,24,58
1/26/2019,Metro Hospital,Thursday,280,62,280,62,0,39,15,29,68
1/27/2019,Metro Hospital,Friday,280,62,280,62,0,26,23,17,64
1/28/2019,Metro Hospital,Saturday,280,62,280,61,0,56,19,22,111
1/29/2019,Metro Hospital,Sunday,280,62,280,62,0,55,36,29,70
1/30/2019,Metro Hospital,Monday,280,62,280,58,0,53,20,15,97
1/31/2019,Metro Hospital,Tuesday,280,62,280,61,0,42,19,32,96
2/1/2019,Metro Hospital,Wednesday,280,62,280,57,0,52,36,33,67
2/2/2019,Metro Hospital,Thursday,280,62,262,59,18,31,49,25,99
2/3/2019,Metro Hospital,Friday,280,62,268,59,12,37,31,25,87
2/4/2019,Metro Hospital,Saturday,280,62,277,58,3,30,21,11,99
2/5/2019,Metro Hospital,Wednesday,236,53,181,41,55,61,34,13,62
2/6/2019,Metro Hospital,Thursday,236,53,197,37,39,48,32,17,93
2/7/2019,Metro Hospital,Friday,236,53,201,36,35,45,41,20,72
2/8/2019,Metro Hospital,Saturday,236,53,229,34,7,44,16,17,103
2/9/2019,Metro Hospital,Sunday,236,53,233,35,3,45,41,18,112
2/10/2019,Metro Hospital,Monday,236,53,220,34,16,24,37,28,61
2/11/2019,Metro Hospital,Tuesday,236,53,215,35,21,42,47,16,71
2/12/2019,Metro Hospital,Wednesday,236,53,234,38,2,50,31,33,81
2/13/2019,Metro Hospital,Thursday,236,53,224,39,12,40,50,28,103
2/14/2019,Metro Hospital,Friday,236,53,236,41,0,66,22,10,111
2/15/2019,Metro Hospital,Saturday,236,53,236,46,0,42,30,20,103
2/16/2019,Metro Hospital,Sunday,236,53,236,48,0,51,36,18,85
2/17/2019,Metro Hospital,Monday,236,53,236,50,0,50,29,18,66
2/18/2019,Metro Hospital,Tuesday,236,53,236,53,0,57,54,22,66
2/19/2019,Metro Hospital,Wednesday,236,53,236,53,0,42,40,15,63
2/20/2019,Metro Hospital,Thursday,236,53,236,53,0,58,26,29,100
2/21/2019,Metro Hospital,Friday,236,53,236,53,0,64,44,27,113
2/22/2019,Metro Hospital,Saturday,236,53,236,51,0,52,29,18,88
2/23/2019,Metro Hospital,Sunday,236,53,236,51,0,45,18,22,115
2/24/2019,Metro Hospital,Monday,236,53,236,50,0,70,53,34,55
2/25/2019,Metro Hospital,Tuesday,236,53,236,53,0,70,19,14,110
2/26/2019,Metro Hospital,Wednesday,236,53,236,53,0,43,15,10,71
2/27/2019,Metro Hospital,Thursday,236,53,236,53,0,56,35,28,85
2/28/2019,Metro Hospital,Friday,236,53,232,51,4,32,36,18,71
3/1/2019,Metro Hospital,Saturday,236,53,236,47,0,46,39,27,90
3/2/2019,Metro Hospital,Sunday,236,53,225,48,11,38,49,17,80
3/3/2019,Metro Hospital,Monday,236,53,236,52,0,56,37,19,97
3/4/2019,Metro Hospital,Tuesday,236,53,236,53,0,54,20,14,105
3/5/2019,Metro Hospital,Wednesday,236,53,236,53,0,40,20,20,106
3/6/2019,Metro Hospital,Thursday,236,53,236,51,0,28,19,30,88
3/7/2019,Metro Hospital,Friday,236,53,236,52,0,49,39,11,76
3/8/2019,Metro Hospital,Saturday,236,53,222,48,14,36,50,15,78
3/9/2019,Metro Hospital,Sunday,236,53,225,52,11,49,46,27,109
3/10/2019,Metro Hospital,Monday,236,53,236,51,0,36,25,33,62
3/11/2019,Metro Hospital,Tuesday,236,53,236,52,0,67,50,24,58
3/12/2019,Metro Hospital,Wednesday,236,53,236,49,0,32,31,19,93
3/13/2019,Metro Hospital,Thursday,236,53,236,53,0,70,52,12,72
3/14/2019,Metro Hospital,Friday,236,53,236,53,0,60,45,15,97
3/15/2019,Metro Hospital,Saturday,236,53,236,51,0,56,51,13,70
3/16/2019,Metro Hospital,Sunday,236,53,236,51,0,40,27,20,107
3/17/2019,Metro Hospital,Monday,236,53,236,53,0,54,17,30,83
3/18/2019,Metro Hospital,Tuesday,236,53,236,53,0,69,28,24,75
3/19/2019,Metro Hospital,Wednesday,236,53,236,53,0,34,24,15,73
3/20/2019,Metro Hospital,Thursday,236,53,236,53,0,46,20,17,89
3/21/2019,Metro Hospital,Friday,236,53,236,53,0,66,41,23,117
3/22/2019,Metro Hospital,Saturday,236,53,236,53,0,67,50,14,79
3/23/2019,Metro Hospital,Sunday,236,53,236,53,0,63,30,32,73
3/24/2019,Metro Hospital,Monday,236,53,236,50,0,50,35,14,92
3/25/2019,Metro Hospital,Tuesday,236,53,236,49,0,67,36,23,64
3/26/2019,Metro Hospital,Wednesday,236,53,235,48,1,24,25,27,97
3/27/2019,Metro Hospital,Thursday,236,53,236,53,0,60,44,25,74
3/28/2019,Metro Hospital,Friday,236,53,236,49,0,52,18,22,94
3/29/2019,Metro Hospital,Saturday,236,53,236,46,0,62,28,26,109
3/30/2019,Metro Hospital,Sunday,236,53,233,47,3,32,35,14,104
3/31/2019,Metro Hospital,Monday,236,53,226,48,10,37,44,18,69
4/1/2019,Metro Hospital,Tuesday,236,53,232,52,4,52,46,20,58
4/2/2019,Metro Hospital,Wednesday,236,53,236,53,0,26,20,18,106
4/3/2019,Metro Hospital,Thursday,236,53,236,53,0,70,20,17,80
4/4/2019,Metro Hospital,Friday,236,53,236,51,0,45,27,17,64
4/5/2019,Metro Hospital,Saturday,236,53,235,48,1,21,22,12,68
4/6/2019,Metro Hospital,Sunday,236,53,236,46,0,58,31,29,71
4/7/2019,Metro Hospital,Monday,236,53,236,48,0,31,22,33,80
4/8/2019,Metro Hospital,Tuesday,236,53,236,53,0,52,33,27,74
4/9/2019,Metro Hospital,Wednesday,236,53,236,53,0,27,25,29,65
4/10/2019,Metro Hospital,Thursday,236,53,215,53,21,27,48,18,76
4/11/2019,Metro Hospital,Friday,236,53,203,51,33,39,51,25,71
4/12/2019,Metro Hospital,Saturday,236,53,176,51,60,26,53,15,61
4/13/2019,Metro Hospital,Sunday,236,53,153,51,83,31,54,27,98
4/14/2019,Metro Hospital,Monday,236,53,155,50,81,48,46,16,71
4/15/2019,Metro Hospital,Tuesday,236,53,158,50,78,22,19,34,97
4/16/2019,Metro Hospital,Wednesday,236,53,147,46,89,39,50,20,113
4/17/2019,Metro Hospital,Thursday,236,53,151,51,85,22,18,25,50
4/18/2019,Metro Hospital,Friday,236,53,176,53,60,58,33,13,83
4/19/2019,Metro Hospital,Saturday,236,53,185,53,51,45,36,14,75
4/20/2019,Metro Hospital,Sunday,236,53,176,53,60,30,39,31,113
4/21/2019,Metro Hospital,Monday,236,53,181,50,55,37,32,32,111
4/22/2019,Metro Hospital,Tuesday,236,53,200,50,36,57,38,17,67
4/23/2019,Metro Hospital,Wednesday,236,53,209,46,27,31,22,15,62
4/24/2019,Metro Hospital,Thursday,236,53,222,49,14,33,20,33,76
4/25/2019,Metro Hospital,Friday,236,53,224,46,12,52,50,34,83
4/26/2019,Metro Hospital,Saturday,236,53,228,46,8,57,53,18,64
4/27/2019,Metro Hospital,Sunday,236,53,236,49,0,51,36,18,111
4/28/2019,Metro Hospital,Monday,236,53,236,51,0,45,39,28,74
4/29/2019,Metro Hospital,Tuesday,236,53,236,50,0,33,20,30,59
4/30/2019,Metro Hospital,Wednesday,236,53,236,53,0,33,18,20,82
5/1/2019,Metro Hospital,Thursday,236,53,233,49,3,23,26,28,63
5/2/2019,Metro Hospital,Friday,236,53,215,49,21,31,49,24,79
5/3/2019,Metro Hospital,Saturday,236,53,231,50,5,55,39,27,69
5/4/2019,Metro Hospital,Sunday,236,53,221,53,15,43,53,15,69
5/5/2019,Metro Hospital,Monday,236,53,205,53,31,26,42,12,81
5/6/2019,Metro Hospital,Tuesday,236,53,223,53,13,50,32,22,61
5/7/2019,Metro Hospital,Wednesday,236,53,222,50,14,32,33,29,64
5/8/2019,Metro Hospital,Thursday,236,53,217,46,19,36,41,25,74
5/9/2019,Metro Hospital,Friday,236,53,223,44,13,38,32,13,82
5/10/2019,Metro Hospital,Saturday,236,53,236,40,0,54,21,24,101
5/11/2019,Metro Hospital,Sunday,236,53,219,41,17,33,50,16,79
5/12/2019,Metro Hospital,Monday,236,53,221,43,15,44,42,18,69
5/13/2019,Metro Hospital,Tuesday,236,53,236,45,0,46,30,23,83
5/14/2019,Metro Hospital,Wednesday,236,53,236,46,0,40,18,31,106
5/15/2019,Metro Hospital,Thursday,236,53,212,49,24,20,44,25,50
5/16/2019,Metro Hospital,Friday,236,53,229,45,7,41,24,12,119
5/17/2019,Metro Hospital,Saturday,236,53,236,46,0,36,29,25,105
5/18/2019,Metro Hospital,Sunday,236,53,227,50,9,43,52,27,56
5/19/2019,Metro Hospital,Monday,236,53,228,48,8,32,31,15,89
5/20/2019,Metro Hospital,Tuesday,236,53,214,52,22,21,35,26,100
5/21/2019,Metro Hospital,Wednesday,236,53,206,51,30,39,47,23,53
5/22/2019,Metro Hospital,Thursday,236,53,206,48,30,37,37,22,90
5/23/2019,Metro Hospital,Friday,236,53,230,51,6,44,20,13,95
5/24/2019,Metro Hospital,Saturday,236,53,236,51,0,29,18,11,73
5/25/2019,Metro Hospital,Sunday,236,53,226,50,10,23,33,34,108
5/26/2019,Metro Hospital,Monday,236,53,217,46,19,43,52,27,57
5/27/2019,Metro Hospital,Tuesday,236,53,220,46,16,48,45,17,67
5/28/2019,Metro Hospital,Wednesday,236,53,236,45,0,57,25,11,90
5/29/2019,Metro Hospital,Thursday,236,53,236,45,0,42,30,27,70
5/30/2019,Metro Hospital,Friday,236,53,236,44,0,56,21,27,112
5/31/2019,Metro Hospital,Saturday,236,53,236,47,0,31,31,29,95
6/1/2019,Metro Hospital,Sunday,236,53,236,49,0,55,32,15,93
6/2/2019,Metro Hospital,Monday,236,53,236,48,0,47,29,34,54
6/3/2019,Metro Hospital,Tuesday,236,53,231,48,5,30,35,23,100
6/4/2019,Metro Hospital,Wednesday,236,53,224,44,12,21,28,29,92
6/5/2019,Metro Hospital,Thursday,236,53,230,40,6,46,40,32,59
6/6/2019,Metro Hospital,Friday,236,53,215,39,21,32,47,20,113
6/7/2019,Metro Hospital,Saturday,236,53,222,42,14,45,38,13,104
6/8/2019,Metro Hospital,Sunday,236,53,202,38,34,22,42,29,102
6/9/2019,Metro Hospital,Monday,236,53,201,41,35,51,52,28,87
6/10/2019,Metro Hospital,Tuesday,236,53,208,41,28,33,26,17,66
6/11/2019,Metro Hospital,Wednesday,236,53,230,39,6,49,27,18,56
6/12/2019,Metro Hospital,Thursday,236,53,236,36,0,56,28,15,109
6/13/2019,Metro Hospital,Friday,236,53,213,39,23,22,45,10,113
6/14/2019,Metro Hospital,Saturday,236,53,201,42,35,25,37,31,64
6/15/2019,Metro Hospital,Sunday,236,53,208,47,28,24,17,12,58
6/16/2019,Metro Hospital,Monday,236,53,221,50,15,44,31,28,111
6/17/2019,Metro Hospital,Tuesday,236,53,217,49,19,22,26,13,58
6/18/2019,Metro Hospital,Wednesday,236,53,233,51,3,43,27,34,60
6/19/2019,Metro Hospital,Thursday,236,53,236,47,0,59,25,25,115
6/20/2019,Metro Hospital,Friday,236,53,220,45,16,33,49,12,77
6/21/2019,Metro Hospital,Saturday,236,53,214,41,22,25,31,12,66
6/22/2019,Metro Hospital,Sunday,236,53,185,45,51,21,50,25,76
6/23/2019,Metro Hospital,Monday,236,53,195,50,41,35,25,24,59
6/24/2019,Metro Hospital,Tuesday,236,53,186,50,50,30,39,23,50
6/25/2019,Metro Hospital,Wednesday,236,53,182,53,54,29,33,13,98
6/26/2019,Metro Hospital,Thursday,236,53,166,53,70,23,39,29,54
6/27/2019,Metro Hospital,Friday,236,53,189,53,47,55,32,31,86
6/28/2019,Metro Hospital,Saturday,236,53,179,51,57,40,50,19,92
6/29/2019,Metro Hospital,Sunday,236,53,162,47,74,27,44,20,76
6/30/2019,Metro Hospital,Monday,236,53,193,43,43,59,28,32,94
7/1/2019,Metro Hospital,Tuesday,236,53,193,41,43,51,51,12,81
7/2/2019,Metro Hospital,Wednesday,236,53,227,42,9,53,19,27,112
7/3/2019,Metro Hospital,Thursday,236,53,236,47,0,41,32,24,53
7/4/2019,Metro Hospital,Friday,236,53,236,52,0,52,21,13,77
7/5/2019,Metro Hospital,Saturday,236,53,236,53,0,53,30,21,98
7/6/2019,Metro Hospital,Sunday,236,53,235,53,1,23,24,28,114
7/7/2019,Metro Hospital,Monday,236,53,231,53,5,24,28,18,72
7/8/2019,Metro Hospital,Tuesday,236,53,217,53,19,23,37,26,64
7/9/2019,Metro Hospital,Wednesday,236,53,224,51,12,52,45,10,113
7/10/2019,Metro Hospital,Thursday,236,53,236,52,0,43,31,28,108
7/11/2019,Metro Hospital,Friday,236,53,236,48,0,45,44,21,70
7/12/2019,Metro Hospital,Saturday,236,53,236,46,0,44,38,20,73
7/13/2019,Metro Hospital,Sunday,236,53,236,42,0,44,35,19,74
7/14/2019,Metro Hospital,Monday,236,53,233,39,3,22,25,29,119
7/15/2019,Metro Hospital,Tuesday,236,53,211,43,25,22,44,25,118
7/16/2019,Metro Hospital,Wednesday,236,53,200,41,36,35,46,14,109
7/17/2019,Metro Hospital,Thursday,236,53,206,40,30,44,38,15,114
7/18/2019,Metro Hospital,Friday,236,53,181,36,55,27,52,16,103
7/19/2019,Metro Hospital,Saturday,236,53,167,39,69,31,45,12,61
7/20/2019,Metro Hospital,Sunday,236,53,174,35,62,29,22,13,102
7/21/2019,Metro Hospital,Monday,236,53,170,37,66,46,50,12,108
7/22/2019,Metro Hospital,Tuesday,236,53,192,38,44,41,19,29,92
7/23/2019,Metro Hospital,Wednesday,236,53,202,37,34,55,45,30,94
7/24/2019,Metro Hospital,Thursday,236,53,233,33,3,52,21,11,107
7/25/2019,Metro Hospital,Friday,236,53,216,32,20,23,40,22,54
7/26/2019,Metro Hospital,Saturday,236,53,236,29,0,57,22,20,69
7/27/2019,Metro Hospital,Sunday,236,53,236,33,0,23,19,10,103
7/28/2019,Metro Hospital,Monday,236,53,236,32,0,43,21,10,111
7/29/2019,Metro Hospital,Tuesday,236,53,216,31,20,24,44,16,102
7/30/2019,Metro Hospital,Wednesday,236,53,188,35,48,22,50,17,63
7/31/2019,Metro Hospital,Thursday,236,53,205,33,31,59,42,31,84
8/1/2019,Metro Hospital,Friday,236,53,233,34,3,45,17,23,62
8/2/2019,Metro Hospital,Saturday,236,53,236,39,0,47,42,29,101
8/3/2019,Metro Hospital,Sunday,236,53,236,36,0,40,35,31,77
8/4/2019,Metro Hospital,Monday,236,53,220,34,16,28,44,24,102
8/5/2019,Metro Hospital,Tuesday,236,53,227,39,9,22,15,34,118
8/6/2019,Metro Hospital,Wednesday,236,53,236,37,0,45,29,21,88
8/7/2019,Metro Hospital,Thursday,236,53,236,39,0,53,24,18,80
8/8/2019,Metro Hospital,Friday,236,53,236,36,0,47,27,14,80
8/9/2019,Metro Hospital,Saturday,236,53,236,38,0,57,17,16,81
8/10/2019,Metro Hospital,Sunday,236,53,236,42,0,43,28,24,107
8/11/2019,Metro Hospital,Monday,236,53,219,43,17,28,45,30,97
8/12/2019,Metro Hospital,Tuesday,236,53,236,43,0,46,25,16,68
8/13/2019,Metro Hospital,Wednesday,236,53,236,42,0,37,18,19,53
8/14/2019,Metro Hospital,Thursday,236,53,236,45,0,24,24,32,100
8/15/2019,Metro Hospital,Friday,236,53,220,42,16,32,48,14,113
8/16/2019,Metro Hospital,Saturday,236,53,217,38,19,34,37,21,58
8/17/2019,Metro Hospital,Sunday,236,53,204,41,32,30,43,21,97
8/18/2019,Metro Hospital,Monday,236,53,189,39,47,34,49,11,73
8/19/2019,Metro Hospital,Tuesday,236,53,191,38,45,33,31,25,62
8/20/2019,Metro Hospital,Wednesday,236,53,190,42,46,32,33,34,56
8/21/2019,Metro Hospital,Thursday,236,53,203,39,33,28,15,18,66
8/22/2019,Metro Hospital,Friday,236,53,187,36,49,28,44,29,113
8/23/2019,Metro Hospital,Saturday,236,53,206,32,30,39,20,23,64
8/24/2019,Metro Hospital,Wednesday,226,41,181,26,45,56,41,19,111
8/25/2019,Metro Hospital,Thursday,226,41,198,22,28,37,20,29,86
8/26/2019,Metro Hospital,Friday,226,41,226,22,0,70,35,11,56
8/27/2019,Metro Hospital,Saturday,226,41,210,18,16,24,40,34,52
8/28/2019,Metro Hospital,Sunday,226,41,226,21,0,42,20,28,105
8/29/2019,Metro Hospital,Monday,226,41,226,18,0,66,16,26,53
8/30/2019,Metro Hospital,Tuesday,226,41,226,23,0,66,50,22,71
8/31/2019,Metro Hospital,Wednesday,226,41,211,22,15,31,46,19,51
9/1/2019,Metro Hospital,Thursday,226,41,217,22,9,28,22,33,96
9/2/2019,Metro Hospital,Friday,226,41,226,18,0,57,34,18,72
9/3/2019,Metro Hospital,Saturday,226,41,226,23,0,48,29,23,68
9/4/2019,Metro Hospital,Sunday,226,41,226,28,0,63,28,29,86
9/5/2019,Metro Hospital,Monday,226,41,226,29,0,67,18,15,83
9/6/2019,Metro Hospital,Tuesday,226,41,226,31,0,55,35,31,97
9/7/2019,Metro Hospital,Wednesday,226,41,216,31,10,43,53,17,117
9/8/2019,Metro Hospital,Thursday,226,41,226,32,0,61,50,30,73
9/9/2019,Metro Hospital,Friday,226,41,226,35,0,68,39,20,50
9/10/2019,Metro Hospital,Saturday,226,41,226,37,0,51,21,29,54
9/11/2019,Metro Hospital,Sunday,226,41,226,37,0,68,30,15,103
9/12/2019,Metro Hospital,Monday,226,41,226,33,0,44,31,15,85
9/13/2019,Metro Hospital,Tuesday,226,41,226,30,0,57,54,21,114
9/14/2019,Metro Hospital,Wednesday,226,41,205,33,21,24,45,10,69
9/15/2019,Metro Hospital,Thursday,226,41,226,36,0,70,35,24,52
9/16/2019,Metro Hospital,Friday,226,41,226,39,0,55,31,33,80
9/17/2019,Metro Hospital,Saturday,226,41,226,41,0,51,28,27,65
9/18/2019,Metro Hospital,Sunday,226,41,221,41,5,40,45,33,100
9/19/2019,Metro Hospital,Monday,226,41,214,41,12,33,40,19,52
9/20/2019,Metro Hospital,Tuesday,226,41,226,41,0,70,25,30,112
9/21/2019,Metro Hospital,Wednesday,226,41,226,37,0,46,38,17,67
9/22/2019,Metro Hospital,Thursday,226,41,226,41,0,62,53,25,50
9/23/2019,Metro Hospital,Friday,226,41,226,40,0,45,45,33,67
9/24/2019,Metro Hospital,Saturday,226,41,226,41,0,64,29,12,55
9/25/2019,Metro Hospital,Sunday,226,41,226,37,0,66,43,11,65
9/26/2019,Metro Hospital,Monday,226,41,226,39,0,45,36,33,86
9/27/2019,Metro Hospital,Tuesday,226,41,226,40,0,66,27,12,56
9/28/2019,Metro Hospital,Wednesday,226,41,217,41,9,36,45,11,116
9/29/2019,Metro Hospital,Thursday,226,41,226,38,0,52,16,12,92
9/30/2019,Metro Hospital,Friday,226,41,226,41,0,48,27,10,109
10/1/2019,Metro Hospital,Saturday,226,41,226,39,0,46,28,24,105
10/2/2019,Metro Hospital,Sunday,226,41,224,36,2,31,33,16,68
10/3/2019,Metro Hospital,Monday,226,41,226,34,0,68,36,18,65
10/4/2019,Metro Hospital,Tuesday,226,41,226,36,0,69,20,33,92
10/5/2019,Metro Hospital,Wednesday,226,41,215,33,11,42,53,32,101
10/6/2019,Metro Hospital,Thursday,226,41,226,29,0,50,18,32,92
10/7/2019,Metro Hospital,Friday,226,41,225,25,1,50,51,13,100
10/8/2019,Metro Hospital,Saturday,226,41,226,25,0,32,28,31,70
10/9/2019,Metro Hospital,Sunday,226,41,226,23,0,46,21,14,112
10/10/2019,Metro Hospital,Monday,226,41,226,27,0,61,30,10,70
10/11/2019,Metro Hospital,Tuesday,226,41,226,31,0,48,38,15,56
10/12/2019,Metro Hospital,Wednesday,226,41,226,33,0,48,28,30,112
10/13/2019,Metro Hospital,Thursday,226,41,226,38,0,38,18,14,91
10/14/2019,Metro Hospital,Friday,226,41,226,41,0,54,43,13,71
10/15/2019,Metro Hospital,Saturday,226,41,221,41,5,30,35,20,54
10/16/2019,Metro Hospital,Sunday,226,41,212,38,14,28,37,14,79
10/17/2019,Metro Hospital,Monday,226,41,212,38,14,31,31,31,59
10/18/2019,Metro Hospital,Tuesday,226,41,199,37,27,34,47,10,112
10/19/2019,Metro Hospital,Wednesday,226,41,202,34,24,44,41,18,82
10/20/2019,Metro Hospital,Thursday,226,41,213,31,13,36,25,23,82
10/21/2019,Metro Hospital,Friday,226,41,226,29,0,52,37,14,110
10/22/2019,Metro Hospital,Saturday,226,41,226,32,0,32,22,16,98
10/23/2019,Metro Hospital,Sunday,226,41,206,30,20,28,48,32,58
10/24/2019,Metro Hospital,Monday,226,41,216,31,10,28,18,23,110
10/25/2019,Metro Hospital,Tuesday,226,41,193,29,33,22,45,20,69
10/26/2019,Metro Hospital,Wednesday,226,41,184,33,42,20,29,23,98
10/27/2019,Metro Hospital,Thursday,226,41,169,33,57,21,36,34,95
10/28/2019,Metro Hospital,Friday,226,41,188,36,38,35,16,15,57
10/29/2019,Metro Hospital,Saturday,226,41,173,38,53,37,52,21,93
10/30/2019,Metro Hospital,Sunday,226,41,154,37,72,33,52,14,86
10/31/2019,Metro Hospital,Monday,226,41,171,37,55,32,15,18,98
11/1/2019,Metro Hospital,Tuesday,226,41,168,38,58,24,27,33,59
11/2/2019,Metro Hospital,Wednesday,226,41,166,37,60,35,37,32,91
11/3/2019,Metro Hospital,Thursday,226,41,190,35,36,52,28,16,70
11/4/2019,Metro Hospital,Friday,226,41,185,31,41,41,46,13,81
11/5/2019,Metro Hospital,Saturday,226,41,166,33,60,27,46,20,118
11/6/2019,Metro Hospital,Sunday,226,41,165,34,61,28,29,23,53
11/7/2019,Metro Hospital,Monday,226,41,199,34,27,49,15,26,67
11/8/2019,Metro Hospital,Tuesday,226,41,211,34,15,46,34,33,67
11/9/2019,Metro Hospital,Wednesday,226,41,217,34,9,43,37,20,98
11/10/2019,Metro Hospital,Thursday,226,41,202,33,24,21,36,21,83
11/11/2019,Metro Hospital,Friday,226,41,195,30,31,24,31,33,59
11/12/2019,Metro Hospital,Saturday,226,41,212,27,14,49,32,32,113
11/13/2019,Metro Hospital,Sunday,226,41,226,31,0,55,27,26,59
11/14/2019,Metro Hospital,Monday,226,41,209,32,17,20,37,17,65
11/15/2019,Metro Hospital,Tuesday,226,41,181,29,45,26,54,31,90
11/16/2019,Metro Hospital,Wednesday,226,41,179,25,47,20,22,22,95
11/17/2019,Metro Hospital,Thursday,226,41,181,22,45,47,45,29,111
11/18/2019,Metro Hospital,Friday,226,41,181,26,45,28,28,31,87
11/19/2019,Metro Hospital,Saturday,226,41,161,24,65,24,44,10,52
11/20/2019,Metro Hospital,Sunday,226,41,181,26,45,41,21,10,109
11/21/2019,Metro Hospital,Monday,226,41,196,22,30,56,41,17,97
11/22/2019,Metro Hospital,Tuesday,226,41,215,20,11,50,31,33,84
11/23/2019,Metro Hospital,Wednesday,226,41,220,23,6,56,51,18,105
11/24/2019,Metro Hospital,Thursday,226,41,221,26,5,43,42,23,97
11/25/2019,Metro Hospital,Friday,226,41,226,27,0,50,20,22,72
11/26/2019,Metro Hospital,Saturday,226,41,226,25,0,56,50,16,103
11/27/2019,Metro Hospital,Sunday,226,41,226,23,0,59,37,22,79
11/28/2019,Metro Hospital,Monday,226,41,226,24,0,47,19,30,70
11/29/2019,Metro Hospital,Tuesday,226,41,226,20,0,54,22,28,98
11/30/2019,Metro Hospital,Wednesday,226,41,193,19,33,21,54,10,96
12/1/2019,Metro Hospital,Thursday,226,41,195,17,31,47,45,16,54
12/2/2019,Metro Hospital,Friday,226,41,211,21,15,49,33,15,85
12/3/2019,Metro Hospital,Saturday,226,41,200,20,26,41,52,16,62
12/4/2019,Metro Hospital,Sunday,226,41,200,17,26,30,30,22,117
12/5/2019,Metro Hospital,Monday,226,41,211,16,15,31,20,27,56
12/6/2019,Metro Hospital,Tuesday,226,41,224,17,2,28,15,15,71
12/7/2019,Metro Hospital,Wednesday,226,41,205,19,21,24,43,23,83
12/8/2019,Metro Hospital,Thursday,226,41,188,21,38,27,44,10,84
12/9/2019,Metro Hospital,Friday,226,41,174,23,52,33,47,28,73
12/10/2019,Metro Hospital,Saturday,226,41,156,23,70,26,44,21,95
12/11/2019,Metro Hospital,Sunday,226,41,189,19,37,57,24,33,54
12/12/2019,Metro Hospital,Monday,226,41,194,15,32,47,42,18,59
12/13/2019,Metro Hospital,Tuesday,226,41,204,18,22,42,32,22,59
12/14/2019,Metro Hospital,Wednesday,226,41,208,18,18,26,22,15,59
12/15/2019,Metro Hospital,Thursday,226,41,202,16,24,38,44,19,69
12/16/2019,Metro Hospital,Friday,226,41,226,21,0,58,26,22,109
